pulse_num,rise_edge_arrivals
3585,9.99930833277e-09
3586,9.99977001247e-09
3587,1.000033627714e-08
3588,1.000009726516e-08
3589,9.99995760429e-09
3590,1.000006136285e-08
3591,9.99944542262e-09
3592,1.000050302542e-08
3593,9.99986229332e-09
3594,1.000003317358e-08
3595,9.9996459613e-09
3596,9.99986385429e-09
3597,1.000064084985e-08
3598,9.99972088784e-09
3599,1.000009781609e-08
3600,9.99969793241e-09
3601,9.99964329847e-09
3602,1.000040826539e-08
3603,1.000014014591e-08
3604,9.99990517408e-09
3605,1.000048750755e-08
3606,1.000008422647e-08
3607,9.99923010064e-09
3608,1.000066040789e-08
3609,9.99929685505e-09
3610,1.000060467209e-08
3611,9.99983355312e-09
3612,9.99975651468e-09
3613,1.000060586577e-08
3614,9.99992565032e-09
3615,9.99999635306e-09
3616,1.000000167872e-08
3617,9.99925994271e-09
3618,1.000059870368e-08
3619,9.99947434647e-09
3620,9.99991545811e-09
3621,1.000060880407e-08
3622,9.99998827275e-09
3623,9.99918584257e-09
3624,9.99997945786e-09
3625,1.00009084184e-08
3626,9.99923404898e-09
3627,1.000007357515e-08
3628,1.000052653179e-08
3629,1.000039844046e-08
3630,9.99941264226e-09
3631,1.00005692289e-08
3632,9.99913322871e-09
3633,1.000058474677e-08
3634,9.99934763247e-09
3635,1.000091273403e-08
3636,1.000021534791e-08
3637,9.99882066751e-09
3638,1.000007926809e-08
3639,1.00004425149e-08
3640,9.99986449704e-09
3641,1.000002454234e-08
3642,9.99969885063e-09
3643,1.000065985695e-08
3644,9.99980150733e-09
3645,1.000039081926e-08
3646,9.99979498799e-09
3647,9.99924956685e-09
3648,1.000025758591e-08
3649,1.000052019609e-08
3650,9.99977891918e-09
3651,1.000029863023e-08
3652,9.9993101692e-09
3653,9.99958333888e-09
3654,1.000031644365e-08
3655,1.00011922394e-08
3656,9.9990313984e-09
3657,9.99996944929e-09
3658,9.99971675587e-09
3659,1.000015079723e-08
3660,1.000045775731e-08
3661,9.999610059e-09
3662,1.000021856167e-08
3663,1.000014657343e-08
3664,9.99954192727e-09
3665,1.000037181216e-08
3666,1.000019018876e-08
3667,9.99982528916e-09
3668,1.000024831192e-08
3669,1.000001710478e-08
3670,9.99947756023e-09
3671,1.000045206436e-08
3672,9.99962594416e-09
3673,1.000057786014e-08
3674,9.99977340988e-09
3675,9.99962309769e-09
3676,1.000039825682e-08
3677,9.99990471497e-09
3678,9.99991674361e-09
3679,1.000086948599e-08
3680,9.99936214031e-09
3681,9.9994609405e-09
3682,1.000043232268e-08
3683,9.99958150244e-09
3684,1.000062909667e-08
3685,9.99988919709e-09
3686,1.00000607201e-08
3687,9.99973530386e-09
3688,9.99990012388e-09
3689,9.99994676932e-09
3690,1.000018890325e-08
3691,1.000023417137e-08
3692,9.99979361066e-09
3693,9.99959536753e-09
3694,1.000055334374e-08
3695,9.99964632859e-09
3696,1.000003767285e-08
3697,9.99989443093e-09
3698,1.000037759693e-08
3699,9.99995374778e-09
3700,9.99973585479e-09
3701,9.99982960478e-09
3702,1.000059043972e-08
3703,9.99923010064e-09
3704,1.000089088045e-08
3705,9.99997018387e-09
3706,9.99946617434e-09
3707,1.00006051312e-08
3708,9.9999179373e-09
3709,1.000003785649e-08
3710,9.99966625391e-09
3711,9.99996201173e-09
3712,9.99955478232e-09
3713,1.000038944193e-08
3714,9.9998968183e-09
3715,1.00002507911e-08
3716,1.000011461946e-08
3717,9.99983465498e-09
3718,1.000012306706e-08
3719,9.99982391184e-09
3720,1.000027420565e-08
3721,9.99995328867e-09
3722,9.99969728966e-09
3723,1.000014804258e-08
3724,1.000005447622e-08
3725,1.000022241819e-08
3726,9.99915985701e-09
3727,1.000000415791e-08
3728,9.99963586091e-09
3729,1.000127625629e-08
3730,9.99990645958e-09
3731,9.9991652745e-09
3732,1.000025529037e-08
3733,1.000042598698e-08
3734,9.99979957907e-09
3735,1.000086902688e-08
3736,9.9993798619e-09
3737,9.99991343803e-09
3738,9.9998917681e-09
3739,9.99967883349e-09
3740,9.99981133226e-09
3741,1.000071779647e-08
3742,9.99981078133e-09
3743,9.99943403673e-09
3744,1.000032865594e-08
3745,1.000022039811e-08
3746,1.000035730432e-08
3747,9.99988001492e-09
3748,9.99951520715e-09
3749,1.000026281975e-08
3750,1.000041239737e-08
3751,9.99893305732e-09
3752,9.99969600415e-09
3753,1.000065480676e-08
3754,1.000047694805e-08
3755,1.000002647059e-08
3756,9.99923083522e-09
3757,1.00006782213e-08
3758,1.000016135673e-08
3759,9.99941989618e-09
3760,1.000008468558e-08
3761,9.9999846917e-09
3762,1.00000649439e-08
3763,1.000067464025e-08
3764,9.99904838542e-09
3765,1.000051027934e-08
3766,9.99964403305e-09
3767,9.99960904896e-09
3768,1.000003069439e-08
3769,1.000059897914e-08
3770,1.000007256511e-08
3771,9.99947251004e-09
3772,1.00007191738e-08
3773,9.99969609597e-09
3774,9.99957213663e-09
3775,1.000048631387e-08
3776,1.000056243409e-08
3777,9.99880065037e-09
3778,1.000085892649e-08
3779,9.9995623117e-09
3780,1.000058079844e-08
3781,9.99955055852e-09
3782,1.000050421911e-08
3783,9.99986146693e-09
3784,9.99932091235e-09
3785,1.000027539933e-08
3786,1.000024491451e-08
3787,9.99985448848e-09
3788,9.99984053157e-09
3789,1.000045849188e-08
3790,9.99975917751e-09
3791,9.99972593804e-09
3792,9.99995080948e-09
3793,1.000017852739e-08
3794,9.9995390808e-09
3795,1.00000636584e-08
3796,1.000055472106e-08
3797,1.000063726881e-08
3798,9.99934698972e-09
3799,9.9993152194e-09
3800,1.000009983616e-08
3801,1.000051725779e-08
3802,9.99979048872e-09
3803,1.000043425094e-08
3804,9.99937885186e-09
3805,1.000057005529e-08
3806,9.99975623921e-09
3807,1.000031433175e-08
3808,9.99936884329e-09
3809,1.000055664932e-08
3810,9.99996375635e-09
3811,9.99980380287e-09
3812,1.000007440154e-08
3813,9.99967727252e-09
3814,1.000054113145e-08
3815,1.000015731657e-08
3816,9.99981583152e-09
3817,9.99907483008e-09
3818,1.000084818334e-08
3819,9.99974145591e-09
3820,1.00002254483e-08
3821,9.99962934157e-09
3822,1.000000296423e-08
3823,1.000039972597e-08
3824,1.000015685746e-08
3825,9.9991855671e-09
3826,1.000037759693e-08
3827,9.99981316869e-09
3828,1.000024004796e-08
3829,1.000009790791e-08
3830,9.9997439351e-09
3831,1.000022021446e-08
3832,9.99989433911e-09
3833,9.99984897917e-09
3834,1.000005383347e-08
3835,1.000060494755e-08
3836,9.99968324093e-09
3837,1.000031901466e-08
3838,1.000035041769e-08
3839,9.99900467827e-09
3840,1.000078188805e-08
3841,9.99934515328e-09
3842,9.99961226273e-09
3843,1.000018798503e-08
3844,1.000043342454e-08
3845,9.99993620982e-09
3846,1.000001857392e-08
3847,9.99982483005e-09
3848,1.000035161137e-08
3849,9.99946654162e-09
3850,1.000061651709e-08
3851,1.000003501002e-08
3852,9.99973493657e-09
3853,9.99986670077e-09
3854,9.99961474191e-09
3855,1.000102154279e-08
3856,9.99984842824e-09
3857,9.99960923261e-09
3858,1.000006779038e-08
3859,9.999598214e-09
3860,9.99988690155e-09
3861,1.000033444071e-08
3862,1.000019487166e-08
3863,9.99944900367e-09
3864,1.000104064171e-08
3865,9.9991589388e-09
3866,9.9999297823e-09
3867,1.000058924604e-08
3868,9.99935525368e-09
3869,1.000026989003e-08
3870,1.000050963659e-08
3871,9.99997670321e-09
3872,9.99956736189e-09
3873,9.99990278671e-09
3874,1.000022168361e-08
3875,1.000010837559e-08
3876,9.99963393266e-09
3877,1.000038301441e-08
3878,9.99979608985e-09
3879,1.000044425951e-08
3880,9.9995572615e-09
3881,9.99990985698e-09
3882,9.99966175464e-09
3883,1.000063120857e-08
3884,1.000002931707e-08
3885,9.99968728109e-09
3886,9.99997725414e-09
3887,9.99960381513e-09
3888,1.000042396691e-08
3889,1.000072863144e-08
3890,9.99992895591e-09
3891,9.99956258716e-09
3892,9.9995192473e-09
3893,1.00000214204e-08
3894,9.99990306218e-09
3895,1.00001409723e-08
3896,1.000017099801e-08
3897,9.99956056709e-09
3898,1.000081650484e-08
3899,9.99930447625e-09
3900,1.000090465371e-08
3901,9.99877457299e-09
3902,1.000086094656e-08
3903,9.99996247084e-09
3904,9.99909659184e-09
3905,1.000104348818e-08
3906,9.99932017777e-09
3907,1.000050743287e-08
3908,1.000009607147e-08
3909,9.99929703869e-09
3910,1.000025859595e-08
3911,1.000040459252e-08
3912,9.99982345273e-09
3913,1.000011921055e-08
3914,1.000004364126e-08
3915,9.9998038947e-09
3916,9.99969040303e-09
3917,1.000051128938e-08
3918,1.000023912974e-08
3919,9.99915912244e-09
3920,1.000131922887e-08
3921,9.99966184647e-09
3922,9.99961529284e-09
3923,1.000012784179e-08
3924,9.99988111678e-09
3925,9.9993067718e-09
3926,1.000078216351e-08
3927,1.000026713537e-08
3928,9.99950483129e-09
3929,9.99970996106e-09
3930,1.000043544462e-08
3931,1.000008505286e-08
3932,1.000022746838e-08
3933,9.99942678281e-09
3934,9.99973925219e-09
3935,1.000011526222e-08
3936,1.000007302422e-08
3937,1.000012554625e-08
3938,1.000003758102e-08
3939,1.000006026099e-08
3940,9.99969288221e-09
3941,1.000046602126e-08
3942,9.99951952277e-09
3943,1.000039384937e-08
3944,9.99987294464e-09
3945,9.99974623064e-09
3946,1.000006191379e-08
3947,1.00002946819e-08
3948,9.99953311239e-09
3949,1.00002672272e-08
3950,1.000087582169e-08
3951,9.99910338664e-09
3952,1.000015841843e-08
3953,1.000019918729e-08
3954,1.000021020589e-08
3955,9.99972520347e-09
3956,9.99982005532e-09
3957,9.99979893632e-09
3958,1.000031598454e-08
3959,1.000014795076e-08
3960,9.9999382299e-09
3961,1.000000727985e-08
3962,1.000048860941e-08
3963,9.99922000025e-09
3964,1.000006953499e-08
3965,9.99967314054e-09
3966,1.00003115771e-08
3967,9.99998606903e-09
3968,1.000014042137e-08
3969,1.000041965128e-08
3970,9.99929814055e-09
3971,9.99960464152e-09
3972,1.000083560376e-08
3973,1.000000535159e-08
3974,9.99924818953e-09
3975,1.000081274015e-08
3976,9.99975008716e-09
3977,9.99994337192e-09
3978,9.9999509013e-09
3979,1.000033113513e-08
3980,9.99952236924e-09
3981,9.99991187706e-09
3982,1.000007917627e-08
3983,9.99986238514e-09
3984,1.000026575805e-08
3985,1.000000140326e-08
3986,9.99958664446e-09
3987,1.000079152933e-08
3988,1.000058970515e-08
3989,9.99943550588e-09
3990,9.9989836511e-09
3991,1.000048466108e-08
3992,9.99955845519e-09
3993,1.000043094536e-08
3994,9.9998799231e-09
3995,1.000034197009e-08
3996,9.99967910895e-09
3997,1.000004713049e-08
3998,1.000054296788e-08
3999,9.99960868168e-09
4000,1.000039137019e-08
4001,9.99959977497e-09
4002,9.99994686115e-09
4003,9.99980591477e-09
4004,1.000081852492e-08
4005,9.99993152691e-09
4006,9.99893452646e-09
4007,1.000074892404e-08
4008,9.99993014959e-09
4009,1.000021029772e-08
4010,9.99944551445e-09
4011,1.000013684032e-08
4012,1.000001021815e-08
4013,9.99988570787e-09
4014,1.000085167257e-08
4015,9.99896097113e-09
4016,1.000051330946e-08
4017,1.000007559522e-08
4018,9.99980242555e-09
4019,1.000035822254e-08
4020,9.99973411017e-09
4021,1.000006228107e-08
4022,1.000028219414e-08
4023,1.000031965741e-08
4024,9.99954716111e-09
4025,9.99982473823e-09
4026,1.000004951785e-08
4027,9.99957810504e-09
4028,1.000028494879e-08
4029,1.000013583029e-08
4030,1.000039871593e-08
4031,9.999607488e-09
4032,9.99984374533e-09
4033,9.99986660894e-09
4034,1.000063791156e-08
4035,9.99936921058e-09
4036,9.99967809891e-09
4037,1.00009950063e-08
4038,9.99915765329e-09
4039,1.000035050951e-08
4040,1.000023940521e-08
4041,9.99973897673e-09
4042,9.99987514837e-09
4043,9.99970472722e-09
4044,1.000101649259e-08
4045,9.99953549975e-09
4046,9.999492619e-09
4047,1.000042708884e-08
4048,9.99996632735e-09
4049,9.99970417629e-09
4050,1.000006209743e-08
4051,1.000015254184e-08
4052,1.000002793974e-08
4053,1.000017026344e-08
4054,9.99993428157e-09
4055,9.99999699582e-09
4056,9.99993602618e-09
4057,1.000020561481e-08
4058,1.000002233862e-08
4059,1.000003271447e-08
4060,9.99969067849e-09
4061,1.000060843678e-08
4062,9.99926783938e-09
4063,1.00007022786e-08
4064,9.99986899631e-09
4065,9.99982584009e-09
4066,9.99961189544e-09
4067,1.00008881258e-08
4068,9.99983814421e-09
4069,9.99912478111e-09
4070,9.99968948481e-09
4071,1.000073285524e-08
4072,9.99988873798e-09
4073,1.000010507e-08
4074,9.99965266429e-09
4075,9.99933404285e-09
4076,1.000098417134e-08
4077,9.99966304015e-09
4078,1.000017503817e-08
4079,9.99976321767e-09
4080,1.000037392406e-08
4081,9.99997027569e-09
4082,1.000009487779e-08
4083,9.99959362291e-09
4084,1.000005337436e-08
4085,1.000023141672e-08
4086,9.99990609229e-09
4087,1.000038696274e-08
4088,1.000016750879e-08
4089,9.99927913345e-09
4090,1.000067335475e-08
4091,9.99929336582e-09
4092,1.000026713537e-08
4093,1.000028164321e-08
4094,9.99920742067e-09
4095,1.000140058293e-08
4096,9.99930025245e-09
4097,9.99996292995e-09
4098,9.99985301933e-09
4099,9.99992959866e-09
4100,1.000049714883e-08
4101,9.9996476141e-09
4102,9.99976441135e-09
4103,1.00000446513e-08
4104,1.000084698966e-08
4105,9.99961648653e-09
4106,9.99976780875e-09
4107,9.99999828132e-09
4108,9.99971592947e-09
4109,1.000058144119e-08
4110,9.99977194073e-09
4111,1.000001288098e-08
4112,1.000013381021e-08
4113,9.99954743658e-09
4114,1.00002376606e-08
4115,9.99986862902e-09
4116,9.99997734596e-09
4117,1.00009100712e-08
4118,9.99933523654e-09
4119,9.99944937096e-09
4120,1.000061394608e-08
4121,9.99968443461e-09
4122,1.000035978351e-08
4123,1.000019312705e-08
4124,9.99929483497e-09
4125,1.000036685378e-08
4126,1.000016447867e-08
4127,1.000022269365e-08
4128,9.99942898653e-09
4129,1.00004108364e-08
4130,9.99950455582e-09
4131,1.000002105311e-08
4132,1.00000657703e-08
4133,1.000006870859e-08
4134,1.000017953743e-08
4135,1.000001673749e-08
4136,1.000051477861e-08
4137,9.99972602986e-09
4138,9.99985862045e-09
4139,9.9998588041e-09
4140,1.000007201418e-08
4141,9.99973805851e-09
4142,1.000037603596e-08
4143,9.99945892042e-09
4144,1.000009230678e-08
4145,1.000012416892e-08
4146,1.000042194683e-08
4147,9.99992454846e-09
4148,1.000003491819e-08
4149,9.99982565645e-09
4150,1.000005980189e-08
4151,9.9997574329e-09
4152,1.000082596248e-08
4153,9.9991061413e-09
4154,1.000077656239e-08
4155,9.99899742436e-09
4156,1.000057483002e-08
4157,9.99934460235e-09
4158,1.00001642032e-08
4159,1.000027677666e-08
4160,9.9997574329e-09
4161,1.000077894975e-08
4162,9.99986367065e-09
4163,9.99953384696e-09
4164,1.000040165422e-08
4165,9.99942779285e-09
4166,1.000040229697e-08
4167,9.99933542018e-09
4168,1.000027953131e-08
4169,9.99986679259e-09
4170,1.000037217944e-08
4171,9.99995576785e-09
4172,1.000024675095e-08
4173,9.9999889155e-09
4174,1.000019055604e-08
4175,9.9996974733e-09
4176,1.000015143998e-08
4177,9.99922376494e-09
4178,1.000003399998e-08
4179,1.000071632732e-08
4180,9.99956387267e-09
4181,1.000059852003e-08
4182,9.99964201297e-09
4183,1.000078005161e-08
4184,9.99970334989e-09
4185,9.99970601272e-09
4186,9.99989948113e-09
4187,9.99958774632e-09
4188,1.000018137387e-08
4189,1.000050366818e-08
4190,9.99963439176e-09
4191,9.99990251124e-09
4192,1.000044912606e-08
4193,9.99987817848e-09
4194,9.9989920987e-09
4195,1.000068639344e-08
4196,9.99985054014e-09
4197,1.000000617799e-08
4198,9.99994548382e-09
4199,9.99969517776e-09
4200,1.000051229942e-08
4201,9.99988405508e-09
4202,9.99982749288e-09
4203,9.99997560135e-09
4204,1.000017604821e-08
4205,1.00000045252e-08
4206,1.000031974923e-08
4207,9.99979618167e-09
4208,1.000055371102e-08
4209,9.99970059524e-09
4210,9.99974779161e-09
4211,1.00001071819e-08
4212,1.000000939175e-08
4213,9.99957277938e-09
4214,1.000047226514e-08
4215,9.99992840498e-09
4216,9.99982023897e-09
4217,1.000017816011e-08
4218,9.99974999534e-09
4219,1.000065039932e-08
4220,9.99973622207e-09
4221,9.99973475293e-09
4222,9.9999834062e-09
4223,9.99982831928e-09
4224,1.000027420565e-08
4225,9.99981353598e-09
4226,1.00002904581e-08
4227,1.00002347223e-08
4228,9.99950942238e-09
4229,9.99994548382e-09
4230,1.000049154771e-08
4231,9.99917014105e-09
4232,1.000057602371e-08
4233,1.000015841843e-08
4234,9.99956497453e-09
4235,1.000039917504e-08
4236,9.99983107393e-09
4237,1.000027319561e-08
4238,9.99907308547e-09
4239,1.00009717754e-08
4240,9.99925507616e-09
4241,1.00006275357e-08
4242,9.99976386042e-09
4243,1.000018706682e-08
4244,1.000018247573e-08
4245,9.99916187709e-09
4246,1.000067500754e-08
4247,9.999525583e-09
4248,1.000001554381e-08
4249,1.000026024874e-08
4250,9.99977047158e-09
4251,1.000040532709e-08
4252,9.99992886408e-09
4253,1.00000150847e-08
4254,1.000056004672e-08
4255,9.99935626372e-09
4256,1.000016906976e-08
4257,9.99981326051e-09
4258,1.000012545443e-08
4259,1.000056583149e-08
4260,9.99920806343e-09
4261,1.000037364859e-08
4262,1.00004416885e-08
4263,9.99927463419e-09
4264,1.000022673381e-08
4265,9.9996792926e-09
4266,9.99996577642e-09
4267,9.9999973631e-09
4268,1.000023655873e-08
4269,1.000024923013e-08
4270,9.99960702889e-09
4271,1.000038714639e-08
4272,9.99950510676e-09
4273,1.000037787239e-08
4274,1.000002500145e-08
4275,9.99966019367e-09
4276,1.000019367798e-08
4277,9.99932541161e-09
4278,9.99996733739e-09
4279,1.000064837924e-08
4280,1.000027980677e-08
4281,9.99926866578e-09
4282,1.000033012509e-08
4283,1.000059264344e-08
4284,9.99944845274e-09
4285,9.9999855181e-09
4286,1.000024041525e-08
4287,9.99979654896e-09
4288,9.99963632002e-09
4289,1.000080906728e-08
4290,9.99986991453e-09
4291,9.99952090009e-09
4292,1.000011186481e-08
4293,9.99996715375e-09
4294,1.000010571276e-08
4295,1.000015639836e-08
4296,9.9997489853e-09
4297,9.99993575071e-09
4298,1.000027255286e-08
4299,1.000061394608e-08
4300,9.9997869995e-09
4301,1.000026199336e-08
4302,9.99921054261e-09
4303,1.00003876055e-08
4304,9.9996277806e-09
4305,9.99970197257e-09
4306,1.000029247817e-08
4307,9.99988185135e-09
4308,1.000030184399e-08
4309,9.99909613273e-09
4310,1.000098270219e-08
4311,9.99975036262e-09
4312,1.000011654772e-08
4313,1.000009138856e-08
4314,9.99936048752e-09
4315,1.000061927175e-08
4316,9.9997827757e-09
4317,1.000037227127e-08
4318,9.99930263982e-09
4319,1.000068308785e-08
4320,9.99982776835e-09
4321,9.99997440767e-09
4322,9.99979691624e-09
4323,9.99967314054e-09
4324,1.000064893017e-08
4325,1.000016108126e-08
4326,9.99991545811e-09
4327,9.99929263125e-09
4328,1.000068189417e-08
4329,9.99945019735e-09
4330,1.00003479385e-08
4331,9.99941980436e-09
4332,1.000046749041e-08
4333,1.000033783811e-08
4334,9.99948692605e-09
4335,1.000041579477e-08
4336,9.9997600039e-09
4337,1.000046905138e-08
4338,9.99967240597e-09
4339,9.99987468926e-09
4340,9.99984007246e-09
4341,9.99991114249e-09
4342,1.000010727372e-08
4343,1.000013748308e-08
4344,9.99993979087e-09
4345,1.000006090375e-08
4346,1.000005741452e-08
4347,1.000005263979e-08
4348,9.99920016676e-09
4349,1.00010536804e-08
4350,9.99989994024e-09
4351,9.99993630165e-09
4352,9.999818678e-09
4353,1.000037686235e-08
4354,9.99942393634e-09
4355,9.99987083274e-09
